id_pagamento,id_fatura,id_cliente,data_pagamento,valor_pagamento
PG-62-5,62-5,62,2023-05-08,1907.87
PG-62-7,62-7,62,2023-07-03,40593.08
PG-62-8,62-8,62,2023-08-08,12392.41
PG-62-9,62-9,62,2023-10-04,4131.14
PG-62-10,62-10,62,2023-11-05,35119.33
PG-62-12,62-12,62,2023-12-06,56838.56
PG-63-3,63-3,63,2023-03-22,39454.83
PG-63-4,63-4,63,2023-04-07,15839.68
PG-63-5,63-5,63,2023-06-01,26390.55
PG-63-6,63-6,63,2023-06-07,3829.17
PG-63-7,63-7,63,2023-07-15,9059.13
PG-63-8,63-8,63,2023-08-02,7949.41
PG-63-9,63-9,63,2023-09-20,22877.16
PG-63-13,63-13,63,2024-01-09,4877.62
PG-64-1,64-1,64,2023-01-10,1517.4
PG-64-3,64-3,64,2023-04-03,11851.24
PG-64-4,64-4,64,2023-05-01,1721.68
PG-64-7,64-7,64,2023-07-05,15436.61
PG-64-8,64-8,64,2023-08-01,18076.58
PG-64-10,64-10,64,2023-10-23,22822.61
PG-64-13,64-13,64,2024-01-05,6051.48
PG-65-1,65-1,65,2023-01-19,20383.74
PG-65-2,65-2,65,2023-02-09,127.01
PG-65-3,65-3,65,2023-03-21,8542.13
PG-65-7,65-7,65,2023-07-03,24246.74
PG-65-8,65-8,65,2023-08-02,6962.61
PG-65-10,65-10,65,2023-10-12,20369.31
PG-65-11,65-11,65,2023-11-23,24233.32
PG-65-12,65-12,65,2023-12-06,5580.83
PG-66-3,66-3,66,2023-03-02,39207.26
PG-66-4,66-4,66,2023-04-13,25676.07
PG-66-5,66-5,66,2023-05-06,55421.65
PG-66-7,66-7,66,2023-07-05,37299.56
PG-66-8,66-8,66,2023-08-02,30010.07
PG-66-9,66-9,66,2023-09-21,33187.1
PG-66-11,66-11,66,2023-11-27,55204.8
PG-66-13,66-13,66,2024-01-04,27812.31
PG-67-1,67-1,67,2023-01-27,31350.99
PG-67-2,67-2,67,2023-02-14,7098.6
PG-67-3,67-3,67,2023-03-04,2750.85
PG-67-5,67-5,67,2023-05-15,1878.32
PG-67-6,67-6,67,2023-06-10,44474.85
PG-67-7,67-7,67,2023-07-18,32593.21
PG-67-8,67-8,67,2023-08-15,12399.35
PG-67-11,67-11,67,2023-11-29,14579.45
PG-67-12,67-12,67,2023-12-01,2945.61
PG-68-2,68-2,68,2023-02-18,23227.26
PG-68-4,68-4,68,2023-05-03,33174.09
PG-68-5,68-5,68,2023-05-07,7433.93
PG-68-6,68-6,68,2023-06-07,9665.62
PG-68-10,68-10,68,2023-11-03,7907.73
PG-68-12,68-12,68,2023-12-03,309.86
PG-69-1,69-1,69,2023-01-05,1798.54
PG-69-2,69-2,69,2023-03-05,77.72
PG-69-3,69-3,69,2023-03-15,6687.69
PG-69-4,69-4,69,2023-04-08,1082.12
PG-69-5,69-5,69,2023-05-17,460.54
PG-69-7,69-7,69,2023-08-03,11319.01
PG-69-8,69-8,69,2023-08-12,21946.16
PG-69-10,69-10,69,2023-10-02,28210.02
PG-69-11,69-11,69,2023-12-06,23545.83
PG-69-12,69-12,69,2023-12-16,1665.6
PG-70-2,70-2,70,2023-02-05,19655.1
PG-70-3,70-3,70,2023-03-12,24362.13
PG-70-6,70-6,70,2023-06-08,19446.95
PG-70-7,70-7,70,2023-07-14,57862.26
PG-70-9,70-9,70,2023-10-06,13873.37
PG-70-10,70-10,70,2023-10-20,22395.41
PG-70-11,70-11,70,2023-11-07,37032.17
PG-70-12,70-12,70,2023-12-23,32983.57
PG-71-2,71-2,71,2023-02-08,40130.24
PG-71-3,71-3,71,2023-03-06,37673.02
PG-71-4,71-4,71,2023-04-11,684.16
PG-71-5,71-5,71,2023-05-29,10108.68
PG-71-7,71-7,71,2023-07-28,54809.39
PG-71-9,71-9,71,2023-09-08,13371.78
PG-71-10,71-10,71,2023-10-04,62368.37
PG-71-11,71-11,71,2023-11-21,3310.59
PG-71-12,71-12,71,2023-12-09,4593.36
PG-72-2,72-2,72,2023-03-11,1956.14
PG-72-3,72-3,72,2023-03-15,3115.1
PG-72-4,72-4,72,2023-04-13,27039.67
PG-72-5,72-5,72,2023-05-14,72.61
PG-72-6,72-6,72,2023-06-17,37377.08
PG-72-8,72-8,72,2023-08-06,56431.83
PG-72-9,72-9,72,2023-10-05,15638.4
PG-72-10,72-10,72,2023-10-05,11510.82
PG-72-11,72-11,72,2023-11-05,35891.18
PG-72-12,72-12,72,2024-01-07,40.95
PG-72-13,72-13,72,2024-02-08,808.97
PG-73-1,73-1,73,2023-01-25,37127.25
PG-73-2,73-2,73,2023-02-04,2146.46
PG-73-3,73-3,73,2023-03-08,31914.82
PG-73-4,73-4,73,2023-05-03,20677.54
PG-73-5,73-5,73,2023-06-03,16300.13
PG-73-7,73-7,73,2023-07-25,18099.0
PG-73-8,73-8,73,2023-08-08,275.08
PG-73-9,73-9,73,2023-10-09,13444.93
PG-73-10,73-10,73,2023-10-01,5413.45
PG-73-12,73-12,73,2023-12-28,33994.31
PG-73-13,73-13,73,2024-01-06,13598.19
PG-74-1,74-1,74,2023-01-07,694.47
PG-74-2,74-2,74,2023-02-13,36612.79
PG-74-3,74-3,74,2023-03-10,15734.25
PG-74-4,74-4,74,2023-04-28,5036.26
PG-74-5,74-5,74,2023-05-04,47689.11
PG-74-6,74-6,74,2023-06-26,11631.04
PG-74-8,74-8,74,2023-08-18,739.01
PG-74-9,74-9,74,2023-09-17,51.7
PG-74-12,74-12,74,2023-12-18,22573.6
PG-74-13,74-13,74,2024-01-20,4420.17
PG-75-1,75-1,75,2023-02-07,1203.69
PG-75-2,75-2,75,2023-03-06,48516.93
PG-75-5,75-5,75,2023-05-18,8783.15
PG-75-6,75-6,75,2023-06-09,35528.82
PG-75-8,75-8,75,2023-08-08,68866.68
PG-75-9,75-9,75,2023-10-06,26191.1
PG-75-11,75-11,75,2023-12-03,32969.75
PG-75-12,75-12,75,2024-01-01,2853.95
PG-75-13,75-13,75,2024-01-22,285.11
PG-76-1,76-1,76,2023-01-05,1467.82
PG-76-2,76-2,76,2023-02-04,35297.99
PG-76-3,76-3,76,2023-03-08,1263.78
PG-76-5,76-5,76,2023-05-23,190.52
PG-76-8,76-8,76,2023-08-10,2569.99
PG-76-11,76-11,76,2023-12-09,696.0
PG-76-12,76-12,76,2023-12-14,7810.54
PG-76-13,76-13,76,2024-02-01,955.31
PG-77-1,77-1,77,2023-01-28,8143.78
PG-77-3,77-3,77,2023-03-28,11549.43
PG-77-5,77-5,77,2023-06-08,28042.3
PG-77-6,77-6,77,2023-06-07,4681.53
PG-77-7,77-7,77,2023-07-24,33974.82
PG-77-8,77-8,77,2023-08-07,1965.11
PG-77-9,77-9,77,2023-09-07,31666.23
PG-77-11,77-11,77,2023-11-12,2001.47
PG-78-2,78-2,78,2023-03-08,37141.0
PG-78-3,78-3,78,2023-03-27,22620.28
PG-78-6,78-6,78,2023-06-09,15488.94
PG-78-7,78-7,78,2023-08-04,20528.72
PG-78-8,78-8,78,2023-08-26,49628.48
PG-78-9,78-9,78,2023-09-23,1897.63
PG-78-10,78-10,78,2023-10-30,6656.11
PG-78-11,78-11,78,2023-11-17,4415.33
PG-78-12,78-12,78,2023-12-18,237.6
PG-78-13,78-13,78,2024-01-03,15423.58
PG-79-1,79-1,79,2023-01-17,1377.93
PG-79-2,79-2,79,2023-02-27,51833.57
PG-79-4,79-4,79,2023-04-10,15972.66
PG-79-5,79-5,79,2023-05-13,2374.93
PG-79-6,79-6,79,2023-06-06,7058.73
PG-79-7,79-7,79,2023-08-08,7184.39
PG-79-8,79-8,79,2023-08-23,27242.07
PG-79-9,79-9,79,2023-09-02,33982.37
PG-79-11,79-11,79,2023-11-10,28928.26
PG-79-13,79-13,79,2024-01-09,35863.79
PG-80-2,80-2,80,2023-02-01,45289.09
PG-80-3,80-3,80,2023-03-08,37188.62
PG-80-5,80-5,80,2023-06-01,52186.63
PG-80-7,80-7,80,2023-07-07,37861.22
PG-80-10,80-10,80,2023-10-09,1565.29
PG-80-12,80-12,80,2023-12-12,18131.23
PG-80-13,80-13,80,2024-01-07,16146.97
PG-81-1,81-1,81,2023-01-07,25063.58
PG-81-2,81-2,81,2023-02-01,284.04
PG-81-5,81-5,81,2023-05-01,15844.42
PG-81-6,81-6,81,2023-06-16,48128.07
PG-81-7,81-7,81,2023-07-15,9616.79
PG-81-8,81-8,81,2023-08-24,17673.57
PG-81-9,81-9,81,2023-09-06,218.01
PG-81-10,81-10,81,2023-11-06,5322.41
PG-81-12,81-12,81,2023-12-02,2517.25
PG-81-13,81-13,81,2024-01-21,9331.68
PG-82-1,82-1,82,2023-01-23,15355.45
PG-82-2,82-2,82,2023-02-06,48666.86
PG-82-4,82-4,82,2023-04-07,28912.56
PG-82-5,82-5,82,2023-05-01,23619.74
PG-82-7,82-7,82,2023-07-23,24452.2
PG-82-8,82-8,82,2023-08-24,8571.2
PG-82-9,82-9,82,2023-09-01,13731.85
PG-82-10,82-10,82,2023-11-04,27891.72
PG-82-11,82-11,82,2023-12-03,47004.78
PG-82-12,82-12,82,2023-12-26,2361.74
PG-83-1,83-1,83,2023-01-25,24188.86
PG-83-2,83-2,83,2023-02-08,49081.98
PG-83-3,83-3,83,2023-04-04,23852.76
PG-83-5,83-5,83,2023-05-17,4444.19
PG-83-6,83-6,83,2023-07-06,1874.35
PG-83-7,83-7,83,2023-07-02,14453.85
PG-83-8,83-8,83,2023-08-21,61543.94
PG-83-9,83-9,83,2023-09-01,2078.32
PG-83-10,83-10,83,2023-11-01,22139.3
PG-83-11,83-11,83,2023-11-06,17172.41
PG-83-12,83-12,83,2023-12-05,12471.43
PG-83-13,83-13,83,2024-01-19,4470.55
PG-84-2,84-2,84,2023-03-04,14826.62
PG-84-3,84-3,84,2023-03-16,17447.4
PG-84-4,84-4,84,2023-04-20,5185.0
PG-84-5,84-5,84,2023-05-23,8425.48
PG-84-6,84-6,84,2023-06-06,47261.31
PG-84-7,84-7,84,2023-07-07,54906.07
PG-84-11,84-11,84,2023-11-07,53124.23
PG-85-1,85-1,85,2023-01-10,27247.88
PG-85-2,85-2,85,2023-02-04,40092.75
PG-85-3,85-3,85,2023-04-03,3322.64
PG-85-4,85-4,85,2023-04-06,19501.43
PG-85-5,85-5,85,2023-05-26,3220.82
PG-85-6,85-6,85,2023-07-09,25339.29
PG-85-7,85-7,85,2023-07-07,49338.41
PG-85-8,85-8,85,2023-08-04,28818.21
PG-85-9,85-9,85,2023-09-10,5297.63
PG-85-10,85-10,85,2023-10-07,66392.47
PG-85-12,85-12,85,2023-12-02,26422.76
PG-85-13,85-13,85,2024-01-12,870.93
PG-86-1,86-1,86,2023-01-17,16508.86
PG-86-3,86-3,86,2023-03-05,34190.63
PG-86-4,86-4,86,2023-04-23,45715.9
PG-86-5,86-5,86,2023-05-31,14763.37
PG-86-6,86-6,86,2023-06-01,7891.03
PG-86-7,86-7,86,2023-07-17,10122.48
PG-86-9,86-9,86,2023-10-06,4323.37
PG-86-10,86-10,86,2023-11-08,17185.29
PG-86-11,86-11,86,2023-12-08,12395.73
PG-86-12,86-12,86,2023-12-13,21281.84
PG-87-1,87-1,87,2023-01-08,19305.19
PG-87-2,87-2,87,2023-02-02,2711.77
PG-87-4,87-4,87,2023-04-01,3191.87
PG-87-5,87-5,87,2023-05-05,2202.83
PG-87-6,87-6,87,2023-06-08,25854.43
PG-87-7,87-7,87,2023-07-29,66061.07
PG-87-9,87-9,87,2023-09-09,2664.38
PG-87-10,87-10,87,2023-10-01,716.74
PG-87-11,87-11,87,2023-12-09,162.94
PG-87-12,87-12,87,2023-12-11,7723.32
PG-88-1,88-1,88,2023-02-06,32931.32
PG-88-3,88-3,88,2023-03-31,3982.82
PG-88-5,88-5,88,2023-05-04,7633.9
PG-88-6,88-6,88,2023-06-07,58.92
PG-88-10,88-10,88,2023-10-01,18475.93
PG-88-11,88-11,88,2023-11-28,245.62
PG-88-12,88-12,88,2024-01-01,34097.72
PG-88-13,88-13,88,2024-02-06,31757.11
PG-89-1,89-1,89,2023-01-05,30547.61
PG-89-4,89-4,89,2023-04-02,4086.87
PG-89-5,89-5,89,2023-05-12,461.05
PG-89-6,89-6,89,2023-06-11,38231.18
PG-89-8,89-8,89,2023-08-02,10427.67
PG-89-9,89-9,89,2023-09-16,32322.3
PG-89-10,89-10,89,2023-10-15,99.26
PG-89-11,89-11,89,2023-12-06,10920.65
PG-89-13,89-13,89,2024-01-15,625.03
PG-90-4,90-4,90,2023-04-05,4208.01
PG-90-5,90-5,90,2023-05-02,9428.79
PG-90-6,90-6,90,2023-06-06,15301.77
PG-90-11,90-11,90,2023-11-05,763.99
PG-90-12,90-12,90,2023-12-04,5690.09
PG-90-13,90-13,90,2024-01-05,12848.19
PG-91-1,91-1,91,2023-01-20,25627.38
PG-91-3,91-3,91,2023-03-01,407.33
PG-91-4,91-4,91,2023-04-15,28805.29
PG-91-5,91-5,91,2023-06-01,15.49
PG-91-6,91-6,91,2023-06-15,9840.1
PG-91-8,91-8,91,2023-08-10,21203.82
PG-91-10,91-10,91,2023-10-27,44373.7
PG-91-11,91-11,91,2023-11-24,2358.66
PG-91-12,91-12,91,2023-12-21,3196.44
PG-91-13,91-13,91,2024-01-05,16497.29
PG-92-2,92-2,92,2023-02-27,2270.1
PG-92-3,92-3,92,2023-03-11,10478.16
PG-92-4,92-4,92,2023-04-14,10560.86
PG-92-6,92-6,92,2023-07-01,33700.24
PG-92-7,92-7,92,2023-07-03,1328.15
PG-92-11,92-11,92,2023-11-15,7635.93
PG-92-12,92-12,92,2023-12-04,888.65
PG-92-13,92-13,92,2024-02-03,5015.64
PG-93-2,93-2,93,2023-02-01,39687.53
PG-93-3,93-3,93,2023-03-15,41132.13
PG-93-5,93-5,93,2023-05-26,144.69
PG-93-6,93-6,93,2023-06-04,26536.31
PG-93-8,93-8,93,2023-09-07,7656.25
PG-93-10,93-10,93,2023-10-02,63658.77
PG-93-12,93-12,93,2024-01-07,4959.83
PG-94-2,94-2,94,2023-02-28,41001.79
PG-94-3,94-3,94,2023-03-04,13200.92
PG-94-5,94-5,94,2023-05-09,23019.05
PG-94-6,94-6,94,2023-06-25,49016.93
PG-94-8,94-8,94,2023-08-05,33752.97
PG-94-9,94-9,94,2023-10-01,40103.31
PG-94-10,94-10,94,2023-10-13,3040.9
PG-94-11,94-11,94,2023-11-04,1723.71
PG-94-12,94-12,94,2023-12-09,19373.08
PG-95-1,95-1,95,2023-01-09,4868.73
PG-95-2,95-2,95,2023-03-01,44604.37
PG-95-3,95-3,95,2023-03-03,61327.34
PG-95-5,95-5,95,2023-05-17,9263.79
PG-95-6,95-6,95,2023-06-03,6947.74
PG-95-7,95-7,95,2023-07-04,53848.21
PG-95-8,95-8,95,2023-08-27,26402.05
PG-95-9,95-9,95,2023-09-01,3429.05
PG-95-13,95-13,95,2024-01-07,17521.45
PG-96-1,96-1,96,2023-02-03,6735.22
PG-96-3,96-3,96,2023-03-30,159.67
PG-96-4,96-4,96,2023-05-03,23639.07
PG-96-6,96-6,96,2023-06-02,22708.16
PG-96-7,96-7,96,2023-07-13,33630.89
PG-96-8,96-8,96,2023-08-10,1326.34
PG-96-13,96-13,96,2024-01-16,14649.39
PG-97-1,97-1,97,2023-01-05,8279.35
PG-97-5,97-5,97,2023-05-23,8020.61
PG-97-7,97-7,97,2023-07-11,9296.07
PG-97-9,97-9,97,2023-09-01,28363.03
PG-97-10,97-10,97,2023-10-02,7022.66
PG-97-11,97-11,97,2023-12-09,5617.89
PG-97-12,97-12,97,2023-12-07,45709.93
PG-97-13,97-13,97,2024-01-06,42827.34
PG-98-1,98-1,98,2023-01-01,14232.78
PG-98-2,98-2,98,2023-03-06,11113.27
PG-98-3,98-3,98,2023-03-07,4971.79
PG-98-4,98-4,98,2023-04-25,6332.72
PG-98-6,98-6,98,2023-06-28,337.33
PG-98-7,98-7,98,2023-07-19,11795.77
PG-98-10,98-10,98,2023-10-14,36869.93
PG-98-11,98-11,98,2023-11-06,4675.07
PG-98-13,98-13,98,2024-01-07,4033.54
PG-99-1,99-1,99,2023-01-17,10860.73
PG-99-2,99-2,99,2023-02-21,661.32
PG-99-3,99-3,99,2023-03-24,9893.86
PG-99-4,99-4,99,2023-04-18,40671.43
PG-99-6,99-6,99,2023-06-30,21163.33
PG-99-7,99-7,99,2023-08-06,4671.92
PG-99-8,99-8,99,2023-08-27,339.03
PG-99-9,99-9,99,2023-09-04,5050.97
PG-99-11,99-11,99,2023-11-10,118.16
PG-99-12,99-12,99,2023-12-06,38295.44
PG-99-13,99-13,99,2024-02-03,5432.89
PG-100-1,100-1,100,2023-01-03,9642.03
PG-100-3,100-3,100,2023-03-16,7725.24
PG-100-4,100-4,100,2023-04-21,2824.09
PG-100-9,100-9,100,2023-09-26,3885.07
PG-100-10,100-10,100,2023-10-23,22367.71
PG-100-12,100-12,100,2023-12-05,31688.74
PG-100-13,100-13,100,2024-01-05,16407.39
PG-101-1,101-1,101,2023-01-28,19867.61
PG-101-2,101-2,101,2023-02-06,4613.27
PG-101-3,101-3,101,2023-03-09,14882.06
PG-101-4,101-4,101,2023-04-02,54663.47
PG-101-5,101-5,101,2023-05-06,20190.13
PG-101-7,101-7,101,2023-07-08,5664.88
PG-101-8,101-8,101,2023-08-22,9216.69
PG-101-9,101-9,101,2023-09-04,5489.83
PG-101-10,101-10,101,2023-11-08,19633.66
PG-101-11,101-11,101,2023-11-28,17595.82
PG-101-12,101-12,101,2023-12-25,19885.67
PG-101-13,101-13,101,2024-01-02,57582.61
PG-102-1,102-1,102,2023-01-05,4046.93
PG-102-2,102-2,102,2023-02-09,3749.63
PG-102-3,102-3,102,2023-03-17,25617.31
PG-102-4,102-4,102,2023-04-25,113.75
PG-102-5,102-5,102,2023-05-27,13897.22
PG-102-7,102-7,102,2023-07-09,17999.76
PG-102-8,102-8,102,2023-09-08,7071.57
PG-102-9,102-9,102,2023-09-08,1908.18
PG-102-10,102-10,102,2023-10-06,19299.45
PG-102-11,102-11,102,2023-11-22,3458.52
PG-102-13,102-13,102,2024-01-13,9502.74
PG-103-1,103-1,103,2023-01-01,4187.79
PG-103-4,103-4,103,2023-04-26,32231.83
PG-103-6,103-6,103,2023-07-01,48954.21
PG-103-7,103-7,103,2023-07-17,35293.86
PG-103-9,103-9,103,2023-09-26,16752.22
PG-103-10,103-10,103,2023-10-05,10836.91
PG-103-11,103-11,103,2023-12-01,21954.65
PG-103-12,103-12,103,2023-12-11,11947.61
PG-103-13,103-13,103,2024-01-22,31886.5
PG-104-1,104-1,104,2023-01-14,6745.93
PG-104-2,104-2,104,2023-02-04,27069.62
PG-104-3,104-3,104,2023-03-02,27749.09
PG-104-4,104-4,104,2023-04-05,13460.79
PG-104-6,104-6,104,2023-06-11,5768.84
PG-104-7,104-7,104,2023-07-27,18029.48
PG-104-8,104-8,104,2023-08-01,2545.8
PG-104-10,104-10,104,2023-10-13,16427.13
PG-104-11,104-11,104,2023-11-01,11414.03
PG-104-12,104-12,104,2023-12-20,1735.03
PG-104-13,104-13,104,2024-01-07,9100.57
PG-105-1,105-1,105,2023-01-11,27114.67
PG-105-2,105-2,105,2023-02-02,11281.4
PG-105-3,105-3,105,2023-03-06,39276.13
PG-105-5,105-5,105,2023-05-09,30735.34
PG-105-6,105-6,105,2023-06-26,21152.82
PG-105-7,105-7,105,2023-07-31,36173.28
PG-105-8,105-8,105,2023-08-06,1378.31
PG-105-9,105-9,105,2023-09-19,3694.85
PG-105-10,105-10,105,2023-10-18,1520.68
PG-105-12,105-12,105,2024-01-07,413.4
PG-105-13,105-13,105,2024-01-17,6268.44
PG-106-1,106-1,106,2023-02-02,35589.85
PG-106-3,106-3,106,2023-03-23,967.03
PG-106-4,106-4,106,2023-04-14,1596.63
PG-106-5,106-5,106,2023-05-08,6293.38
PG-106-7,106-7,106,2023-07-07,2581.82
PG-106-8,106-8,106,2023-09-01,44020.13
PG-106-10,106-10,106,2023-10-13,161.04
PG-106-11,106-11,106,2023-11-20,16.48
PG-106-12,106-12,106,2024-01-01,13528.76
PG-106-13,106-13,106,2024-01-01,30322.1
PG-107-1,107-1,107,2023-01-22,11104.78
PG-107-2,107-2,107,2023-02-04,3347.51
PG-107-4,107-4,107,2023-04-03,2777.07
PG-107-5,107-5,107,2023-05-01,2824.04
PG-107-7,107-7,107,2023-07-14,26087.65
PG-107-9,107-9,107,2023-09-10,4007.03
PG-107-12,107-12,107,2023-12-05,11084.32
PG-107-13,107-13,107,2024-01-03,40948.7
PG-108-2,108-2,108,2023-02-06,2525.8
PG-108-3,108-3,108,2023-03-10,54668.11
PG-108-4,108-4,108,2023-05-04,20178.1
PG-108-5,108-5,108,2023-05-23,48680.96
PG-108-7,108-7,108,2023-07-05,22835.26
PG-108-8,108-8,108,2023-08-08,22932.82
PG-108-9,108-9,108,2023-09-06,5265.24
PG-108-10,108-10,108,2023-10-06,15298.22
PG-108-12,108-12,108,2023-12-08,41737.66
PG-108-13,108-13,108,2024-01-31,35904.26
PG-109-1,109-1,109,2023-01-21,547.05
PG-109-3,109-3,109,2023-03-02,52884.34
PG-109-5,109-5,109,2023-05-23,6797.51
PG-109-7,109-7,109,2023-08-05,37015.24
PG-109-8,109-8,109,2023-08-01,9545.92
PG-109-10,109-10,109,2023-10-06,5396.17
PG-109-12,109-12,109,2023-12-21,3309.5
PG-109-13,109-13,109,2024-01-12,1850.1
PG-110-1,110-1,110,2023-01-18,5480.0
PG-110-2,110-2,110,2023-02-05,44643.83
PG-110-3,110-3,110,2023-04-01,2723.15
PG-110-5,110-5,110,2023-05-09,6010.93
PG-110-6,110-6,110,2023-07-01,11393.7
PG-110-8,110-8,110,2023-08-07,1509.17
PG-110-9,110-9,110,2023-09-20,47500.45
PG-110-10,110-10,110,2023-10-10,23333.53
PG-110-12,110-12,110,2023-12-15,20640.91
PG-110-13,110-13,110,2024-01-07,8360.31
PG-111-1,111-1,111,2023-01-09,46659.75
PG-111-2,111-2,111,2023-02-07,21334.2
PG-111-4,111-4,111,2023-04-22,2992.78
PG-111-5,111-5,111,2023-05-22,35979.7
PG-111-6,111-6,111,2023-06-07,48604.88
PG-111-7,111-7,111,2023-07-07,36085.8
PG-111-9,111-9,111,2023-09-16,48193.38
PG-111-10,111-10,111,2023-10-14,5853.1
PG-111-11,111-11,111,2023-11-11,20173.35
PG-111-12,111-12,111,2023-12-28,24549.68
PG-112-1,112-1,112,2023-01-05,14484.56
PG-112-3,112-3,112,2023-04-03,5466.05
PG-112-5,112-5,112,2023-06-08,22230.32
PG-112-6,112-6,112,2023-06-02,2070.92
PG-112-7,112-7,112,2023-08-07,8188.08
PG-112-8,112-8,112,2023-08-02,31735.17
PG-112-9,112-9,112,2023-09-02,27885.86
PG-112-10,112-10,112,2023-11-01,8560.69
PG-112-12,112-12,112,2023-12-14,39042.07
PG-112-13,112-13,112,2024-02-04,1945.78
PG-113-1,113-1,113,2023-02-08,13270.58
PG-113-2,113-2,113,2023-02-16,19760.51
PG-113-3,113-3,113,2023-03-14,3049.38
PG-113-4,113-4,113,2023-04-07,243.21
PG-113-6,113-6,113,2023-06-29,40161.23
PG-113-7,113-7,113,2023-07-22,58675.36
PG-113-9,113-9,113,2023-10-01,19433.81
PG-113-10,113-10,113,2023-11-08,17759.56
PG-113-12,113-12,113,2023-12-22,47787.51
PG-114-1,114-1,114,2023-01-29,109.15
PG-114-2,114-2,114,2023-02-16,9643.2
PG-114-3,114-3,114,2023-03-02,3268.51
PG-114-5,114-5,114,2023-05-24,42350.46
PG-114-6,114-6,114,2023-07-05,14735.55
PG-114-8,114-8,114,2023-08-18,4280.59
PG-114-9,114-9,114,2023-09-02,26838.76
PG-114-10,114-10,114,2023-10-14,13835.55
PG-114-11,114-11,114,2023-11-10,67381.13
PG-114-12,114-12,114,2024-01-08,17663.88
PG-114-13,114-13,114,2024-01-22,25929.8
PG-115-1,115-1,115,2023-01-03,33684.33
PG-115-2,115-2,115,2023-02-23,21732.86
PG-115-4,115-4,115,2023-05-05,12413.7
PG-115-6,115-6,115,2023-06-23,16373.07
PG-115-7,115-7,115,2023-07-16,9663.26
PG-115-8,115-8,115,2023-08-21,48747.98
PG-115-9,115-9,115,2023-09-16,9697.34
PG-115-12,115-12,115,2023-12-10,55909.79
PG-115-13,115-13,115,2024-01-04,973.55
PG-116-1,116-1,116,2023-01-01,52281.95
PG-116-2,116-2,116,2023-02-04,59880.56
PG-116-3,116-3,116,2023-03-06,882.56
PG-116-5,116-5,116,2023-06-01,1151.67
PG-116-8,116-8,116,2023-08-23,3017.91
PG-116-9,116-9,116,2023-09-07,706.41
PG-116-11,116-11,116,2023-11-03,829.01
PG-116-12,116-12,116,2023-12-03,5243.59
PG-116-13,116-13,116,2024-01-24,23109.33
PG-117-1,117-1,117,2023-01-27,31387.71
PG-117-2,117-2,117,2023-02-05,33749.44
PG-117-3,117-3,117,2023-03-14,9166.73
PG-117-4,117-4,117,2023-04-07,10037.24
PG-117-5,117-5,117,2023-05-14,13751.51
PG-117-6,117-6,117,2023-06-17,7976.14
PG-117-7,117-7,117,2023-08-08,24726.95
PG-117-8,117-8,117,2023-08-07,2899.01
PG-117-10,117-10,117,2023-10-02,9736.48
PG-118-1,118-1,118,2023-01-10,38.13
PG-118-2,118-2,118,2023-02-05,25225.19
PG-118-4,118-4,118,2023-05-05,51509.83
PG-118-5,118-5,118,2023-05-27,5126.44
PG-118-7,118-7,118,2023-07-18,16964.75
PG-118-9,118-9,118,2023-09-02,15487.91
PG-118-12,118-12,118,2023-12-06,2722.44
PG-118-13,118-13,118,2024-02-07,17019.56
PG-119-1,119-1,119,2023-01-10,34262.06
PG-119-2,119-2,119,2023-02-16,35399.11
PG-119-3,119-3,119,2023-03-02,17577.27
PG-119-4,119-4,119,2023-04-18,22561.4
PG-119-5,119-5,119,2023-05-03,2076.67
PG-119-7,119-7,119,2023-07-09,17164.98
PG-119-8,119-8,119,2023-08-14,3025.9
PG-119-9,119-9,119,2023-09-05,14492.55
PG-119-10,119-10,119,2023-11-04,34258.85
PG-120-1,120-1,120,2023-01-29,387.61
PG-120-2,120-2,120,2023-03-04,16284.76
PG-120-5,120-5,120,2023-05-01,16255.45
PG-120-7,120-7,120,2023-07-27,25769.3
PG-120-8,120-8,120,2023-08-08,7663.45
PG-120-9,120-9,120,2023-10-03,21213.97
PG-120-11,120-11,120,2023-11-08,11329.61
PG-120-12,120-12,120,2024-01-03,34272.9
PG-121-3,121-3,121,2023-03-13,3611.89
PG-121-5,121-5,121,2023-05-23,2943.27
PG-121-6,121-6,121,2023-07-03,2823.44
PG-121-7,121-7,121,2023-08-03,32144.73
PG-121-11,121-11,121,2023-11-20,21629.23
PG-121-13,121-13,121,2024-01-07,4533.57
PG-122-2,122-2,122,2023-03-09,13723.66
PG-122-4,122-4,122,2023-05-09,429.64
PG-122-5,122-5,122,2023-05-29,62885.85
PG-122-6,122-6,122,2023-06-13,32005.17
PG-122-7,122-7,122,2023-07-01,441.88
PG-122-8,122-8,122,2023-08-07,18641.8
PG-122-9,122-9,122,2023-09-07,18226.01
PG-122-10,122-10,122,2023-10-08,776.41
PG-122-11,122-11,122,2023-11-03,7461.81
PG-122-12,122-12,122,2023-12-17,240.73
PG-123-1,123-1,123,2023-02-08,21237.76
PG-123-2,123-2,123,2023-03-10,8654.68
PG-123-4,123-4,123,2023-04-08,26449.64
PG-123-5,123-5,123,2023-05-18,16767.88
PG-123-6,123-6,123,2023-06-09,1676.3
PG-123-8,123-8,123,2023-08-02,10326.06
PG-123-9,123-9,123,2023-09-08,37644.4
PG-123-10,123-10,123,2023-10-31,17626.37
PG-123-12,123-12,123,2023-12-14,17061.95
PG-124-1,124-1,124,2023-01-01,28326.35
